"KO","IT-H1","IT-H2","IT-H3","IT-H4","IT-H5","IT-H6"
"K02867",0,0,0.000188762348203612,0,0,0.000125841565469074
"K02874",0,0,0,0,0.000188762348203612,0
"K02876",0,0,0,0,0,0.000188762348203612
"K02878",0,6.29207827345372e-05,0,6.29207827345372e-05,0,6.29207827345372e-05
"K02879",0,0,0,0,0,0.000251683130938149
"K02881",6.29207827345372e-05,0.000251683130938149,0,6.29207827345372e-05,0,6.29207827345372e-05
"K02884",0.000188762348203612,0,0,0,0,0
"K02886",0,0.000251683130938149,0.000188762348203612,0,0,0.000377524696407223
"K02887",0,0,0,0,0,6.29207827345372e-05
"K02888",0,0,0,0,6.29207827345372e-05,0.000251683130938149
"K02890",0.000251683130938149,0,0,0,0,6.29207827345372e-05
"K02892",0.000125841565469074,0,0.000125841565469074,0.000377524696407223,0,0.000188762348203612
"K02895",0.000125841565469074,0,0,0,0,0
"K02897",6.29207827345372e-05,0,0,0.000125841565469074,0,0
"K02899",6.29207827345372e-05,0,0,0,0,0
"K02906",6.29207827345372e-05,0.000188762348203612,0.000188762348203612,0,0.000125841565469074,0
"K02909",0,0,6.29207827345372e-05,0,0,0
"K02911",0,0.000125841565469074,0,0,0,0
"K02913",0.000125841565469074,0,0,0,0,0
"K02926",0.00044044547914176,0,0.000251683130938149,0,0,0.000125841565469074
"K02931",0.000251683130938149,6.29207827345372e-05,0,0,0,6.29207827345372e-05
"K02933",0,0,0.000125841565469074,0,0,0
"K02935",0,0,0,0,6.29207827345372e-05,0.000125841565469074
"K02939",0,0.000125841565469074,0,0,0,0.000188762348203612
"K02945",0.000314603913672686,0,0,0.000125841565469074,0,0.000880890958283521
"K02946",0.000188762348203612,0.000125841565469074,0,0,0,0
"K02950",0.000125841565469074,0,0,0,0,0
"K02952",0,0.000188762348203612,0,0,0,0
"K02954",0.000188762348203612,0.00044044547914176,0,0,0.000251683130938149,0
"K02956",0.000125841565469074,0,0,0,0,6.29207827345372e-05
"K02959",0,0,0,0,6.29207827345372e-05,0.000125841565469074
"K02961",6.29207827345372e-05,0,0,0,0,0
"K02963",6.29207827345372e-05,0,0,6.29207827345372e-05,0,6.29207827345372e-05
"K02965",6.29207827345372e-05,0,0,0,0,0
"K02967",0,0,6.29207827345372e-05,0,0.000125841565469074,0.000188762348203612
"K02968",0.000188762348203612,0,0,0,0,6.29207827345372e-05
"K02970",0,0,0,0,6.29207827345372e-05,0.000125841565469074
"K02982",6.29207827345372e-05,0,0,0,0,6.29207827345372e-05
"K02986",0.000188762348203612,0,0,0.000125841565469074,0,0
"K02990",0,0,0.000377524696407223,0,0,0.000125841565469074
"K02992",0.000755049392814447,0,0.000125841565469074,0,0,0
"K02994",6.29207827345372e-05,0.000125841565469074,0,0,0.000566287044610835,0
"K02996",0,0,0,0,0,6.29207827345372e-05
"K03040",0,0.000251683130938149,0,0,0,6.29207827345372e-05
"K03043",0.000503366261876298,0,0.000125841565469074,6.29207827345372e-05,0,0.00125841565469074
"K03046",0.00106965330648713,0.000125841565469074,6.29207827345372e-05,0.000377524696407223,0,0.000314603913672686
"K03060",0,0,0,0,0,6.29207827345372e-05
"K03062",0,0.00044044547914176,0,0.000188762348203612,0.000251683130938149,0
"K03070",0.00106965330648713,0.000755049392814447,0.000125841565469074,0.000125841565469074,0.000503366261876298,0.000188762348203612
"K03072",0.000125841565469074,0,0,0.000314603913672686,0.000377524696407223,0
"K03073",0.000251683130938149,0,0,0,0,0
"K03074",0,6.29207827345372e-05,0.000125841565469074,0,0,0
"K03075",0,0,0,0.000125841565469074,0,0
"K03076",0,0.000188762348203612,0,0,6.29207827345372e-05,0.00113257408922167
"K03077",0,0,0.000377524696407223,0,0,0
"K03078",6.29207827345372e-05,0,0,0,0,0
"K03079",6.29207827345372e-05,0,0.000251683130938149,0.000125841565469074,0,0
"K03086",0.000566287044610835,0,0.000251683130938149,0.000125841565469074,0,6.29207827345372e-05
"K03088",0.00113257408922167,0.000566287044610835,0,0.000251683130938149,0.000125841565469074,0.00044044547914176
"K03089",0.000188762348203612,0,0,0,0,0.000188762348203612
"K03092",0,0,0,0,0.000125841565469074,0
"K03093",0,0,0,0,0,6.29207827345372e-05
"K03100",0.00044044547914176,0,0,6.29207827345372e-05,0.000125841565469074,0.000377524696407223
"K03101",6.29207827345372e-05,0,0,0,0,0.000377524696407223
"K03106",0.000125841565469074,0,0,0,0,0
"K03110",0.000692128610079909,0,0,0,0,0
"K03113",0,0,0,0,0,6.29207827345372e-05
"K03116",0,0,0,0.000251683130938149,0,0
"K03117",0,0,0,0.000188762348203612,0,6.29207827345372e-05
"K03118",0,0,0.000125841565469074,0,0.000251683130938149,6.29207827345372e-05
"K03119",0,0,0,0,0.000125841565469074,0
"K03147",0.000188762348203612,6.29207827345372e-05,0,0,0.000125841565469074,0
"K03150",0,0,0,0,0,0.000314603913672686
"K03166",0,0.000188762348203612,0,0,0,0
"K03168",0.000629207827345372,0,0,0.000125841565469074,0.00044044547914176,0.000188762348203612
"K03169",0.000188762348203612,0.000188762348203612,0.000314603913672686,0,0.000188762348203612,0
"K03177",0,6.29207827345372e-05,0,0,0,0
"K03179",0,0,0.000503366261876298,0,0,0
"K03182",0,0,0,0,0,6.29207827345372e-05
"K03183",0,0,0.000188762348203612,0.000503366261876298,0,6.29207827345372e-05
"K03186",0,0,0,0,0,0.000188762348203612
"K03194",0,0,0,0,0,0.000188762348203612
"K03199",0.000251683130938149,0,0,0,0,0
"K03207",0,0,0.000125841565469074,0,0,0
"K03215",0.000188762348203612,0,0,0,0,0.000125841565469074
"K03217",0.000251683130938149,0,0.000125841565469074,0.000125841565469074,6.29207827345372e-05,0
"K03218",0.000188762348203612,0,0,0,0,0
"K03270",0,0.000125841565469074,0,6.29207827345372e-05,0,0.000314603913672686
"K03271",0.000188762348203612,0,0.000125841565469074,0,0,0
"K03272",0.000188762348203612,0,0,0.000251683130938149,0,0.000251683130938149
"K03273",0,0,0,0,0,0.000188762348203612
"K03281",0.000125841565469074,0,0,0,0,0
"K03283",0,0,0,0.000377524696407223,0,0
"K03284",0,0,0,6.29207827345372e-05,0,0
"K03286",0,0,0,0.000188762348203612,0,0.00044044547914176
"K03292",0,0,0,0,0,0.000125841565469074
"K03294",6.29207827345372e-05,0,0,0,0,6.29207827345372e-05
"K03296",0.000503366261876298,0,0.000125841565469074,0.000377524696407223,0.00119549487195621,0.00226514817844334
"K03303",0,0,0,0,0,0.000188762348203612
"K03304",0,0,0,0.000314603913672686,0,0
"K03305",0,0.000125841565469074,0,0.000188762348203612,0,0.000125841565469074
"K03306",0.000251683130938149,0,0,0.000188762348203612,0,0
"K03307",6.29207827345372e-05,0,0.000125841565469074,0,0.00044044547914176,0.000251683130938149
"K03308",0.000188762348203612,0,0,0,0,0.000251683130938149
"K03309",0.00044044547914176,6.29207827345372e-05,0,0,0,0
"K03310",0.000251683130938149,0,0.000251683130938149,0.000188762348203612,0,0
"K03311",0,0.000125841565469074,0,0,0,0
"K03313",0.000503366261876298,0,0,0,0,0
"K03317",0,0,0,0.00044044547914176,0.000251683130938149,0.000125841565469074
"K03320",0.000314603913672686,6.29207827345372e-05,6.29207827345372e-05,0.000251683130938149,0,0.000314603913672686
"K03321",0,0,0,0,6.29207827345372e-05,0.00151009878562889
"K03324",0,0,0,0,0,0.000629207827345372
"K03325",0,0,0,6.29207827345372e-05,0,0
"K03326",0.000125841565469074,0,0,0,0,0
"K03327",0.000251683130938149,0,0,0.000314603913672686,0.000377524696407223,6.29207827345372e-05
"K03372",6.29207827345372e-05,0,0,0,0,0
"K03385",6.29207827345372e-05,0,0,0,0,0
"K03386",0.000125841565469074,0,0,0,0.000125841565469074,0.000314603913672686
"K03388",6.29207827345372e-05,0,0,6.29207827345372e-05,0,0
"K03406",0.00434153400868307,6.29207827345372e-05,0.000314603913672686,0.00151009878562889,0.000880890958283521,0.00559994966337381
"K03407",0.000943811741018058,0,0.000314603913672686,0.000377524696407223,6.29207827345372e-05,0.000817970175548984
"K03408",0,0,0,0.000125841565469074,0,6.29207827345372e-05
"K03409",0,0,0,0.000188762348203612,0,0.000188762348203612
"K03411",0,0,6.29207827345372e-05,0,0.000566287044610835,0.000125841565469074
"K03412",0.000125841565469074,0.000251683130938149,0,0.000125841565469074,0.000314603913672686,0.000755049392814447
"K03413",0.000314603913672686,0.000251683130938149,0,6.29207827345372e-05,6.29207827345372e-05,0.000566287044610835
"K03424",0,0,0,0,6.29207827345372e-05,6.29207827345372e-05
"K03426",0,0.000251683130938149,0,0,0,0
"K03427",0.000377524696407223,0.000125841565469074,0,0.000125841565469074,0.00044044547914176,0
"K03431",0,0,0.000125841565469074,0,0,0.000251683130938149
"K03438",0.000377524696407223,0.000251683130938149,0.000755049392814447,0.0010067325237526,0.00132133643742528,0.00119549487195621
"K03439",0.000251683130938149,0,0,0,0,0
"K03451",6.29207827345372e-05,0,0,0,0,0.000314603913672686
"K03453",0,0,0,0,0,0.000125841565469074
"K03455",0.000314603913672686,0,0.000566287044610835,0,0,0
"K03466",0,0.000314603913672686,0,6.29207827345372e-05,0.000188762348203612,0.000755049392814447
"K03469",0.000251683130938149,0,0,6.29207827345372e-05,0,0.000125841565469074
"K03470",0.000188762348203612,0,0,0,0,0.000188762348203612
"K03473",0,0,0,0,0,6.29207827345372e-05
"K03475",0,0,0.000251683130938149,0,0,0
"K03487",0.000251683130938149,0,0,0,6.29207827345372e-05,0
"K03495",0,0.000125841565469074,0,0,0,0.000188762348203612
"K03496",6.29207827345372e-05,6.29207827345372e-05,6.29207827345372e-05,6.29207827345372e-05,0.000125841565469074,0.000251683130938149
"K03497",0.000314603913672686,0,0.000125841565469074,0,0,0.000125841565469074
"K03498",0.000125841565469074,0,0,6.29207827345372e-05,0.000125841565469074,0
"K03499",0,0,0.000251683130938149,0,0,0.000251683130938149
"K03500",0.000377524696407223,0,0,0,6.29207827345372e-05,6.29207827345372e-05
"K03501",0,0.000188762348203612,0,0,0,0.000125841565469074
"K03502",0,0,0.000188762348203612,0,0,0.000188762348203612
"K03520",0.000125841565469074,0,0,0,0,0
"K03521",6.29207827345372e-05,0,0,0.000566287044610835,0,0
"K03522",0.000251683130938149,0.000251683130938149,0,0.000125841565469074,0,0
"K03524",0,0,0,6.29207827345372e-05,0,6.29207827345372e-05
"K03525",0,0,0,0,0,0.000251683130938149
"K03526",0,0.000251683130938149,0,0,0,0
"K03527",0.000314603913672686,6.29207827345372e-05,0,0,0,0.000188762348203612
"K03528",0,0.000314603913672686,0,0,0,0
"K03529",0,0.000188762348203612,0.000251683130938149,0.000188762348203612,0.00044044547914176,0
"K03530",0,0,0.000188762348203612,0,0,0
"K03531",0,0,0.000125841565469074,0,0.000188762348203612,6.29207827345372e-05
"K03532",0.000188762348203612,0,0,0,0,0
"K03536",0,0,0,0,0.000188762348203612,0
"K03543",0,0,0.000125841565469074,0,0,6.29207827345372e-05
"K03544",0.000377524696407223,0,6.29207827345372e-05,0.000188762348203612,0,6.29207827345372e-05
"K03545",0.000125841565469074,0,0,0,0.000629207827345372,0.00044044547914176
"K03548",0,0,0,6.29207827345372e-05,0,0
"K03550",0,0,0.000314603913672686,6.29207827345372e-05,0.000251683130938149,0
"K03551",0.000880890958283521,0.000566287044610835,0.00151009878562889,0.000251683130938149,0.000377524696407223,0.000692128610079909
"K03553",0.000755049392814447,0,0,6.29207827345372e-05,0,6.29207827345372e-05
"K03555",0.000125841565469074,0,6.29207827345372e-05,0.000188762348203612,0.0010067325237526,0.000503366261876298
"K03558",0,0,0,0,0,0.000125841565469074
"K03560",0,0,0,0,0,6.29207827345372e-05
"K03561",0,0,0.000755049392814447,0,0.000880890958283521,0.000377524696407223
"K03564",0.000125841565469074,0,0,6.29207827345372e-05,0,0
"K03568",0,0,0,0,0,0.000314603913672686
"K03569",0,0,0,0.000125841565469074,0,0
"K03570",0.000125841565469074,0,0,0,0,0.000125841565469074
"K03572",0.000125841565469074,0,0.000503366261876298,0,0,0
"K03574",6.29207827345372e-05,0.000377524696407223,0.000125841565469074,0.000188762348203612,0.000188762348203612,6.29207827345372e-05
"K03575",0.000125841565469074,0,0,0,0,0
"K03577",0,0,0,0,0,0.000188762348203612
"K03578",0,0,0,0,0.000125841565469074,6.29207827345372e-05
"K03579",0.000503366261876298,0,0,0,0.000188762348203612,0
"K03580",0,0.000125841565469074,0.000503366261876298,0,0,0
"K03581",0.000125841565469074,0,0,0,0,0.000125841565469074
"K03582",0.000503366261876298,0.000251683130938149,0.000314603913672686,0,0.000125841565469074,0.000692128610079909
"K03583",0,0,0,0,0.000188762348203612,0
"K03584",0,0,0,0,0.000125841565469074,0
"K03585",0.00044044547914176,6.29207827345372e-05,0,0,0,6.29207827345372e-05
"K03587",0,6.29207827345372e-05,0.000125841565469074,0,6.29207827345372e-05,6.29207827345372e-05
"K03588",0,6.29207827345372e-05,6.29207827345372e-05,0,0,0
"K03590",0,0,0.000188762348203612,0,0,0
"K03592",0,0,0,0,0,6.29207827345372e-05
"K03593",0,6.29207827345372e-05,0.000251683130938149,0,0.000125841565469074,0
"K03596",0.000125841565469074,0,0,0.000125841565469074,0,0.000251683130938149
"K03600",0,0,0,0,0,6.29207827345372e-05
"K03605",0.000125841565469074,0,0,0,0,0
"K03606",0,0,0.000125841565469074,0,0,0
"K03611",0,0.000125841565469074,0,0,0,0
"K03612",0,0,0.000251683130938149,6.29207827345372e-05,0,0.000314603913672686
"K03614",0,0,0.000251683130938149,6.29207827345372e-05,0,0
"K03615",0,0,0.000125841565469074,0,0,0.000125841565469074
"K03616",6.29207827345372e-05,0.000125841565469074,0,0,0,0
"K03617",0,0.000125841565469074,0,0,0,0
"K03620",0,0,6.29207827345372e-05,0,0.00044044547914176,0
"K03621",0,0,0,0,0,6.29207827345372e-05
"K03624",0,0,6.29207827345372e-05,0,0,0
"K03625",0,0,0.000629207827345372,0,0,0.000125841565469074
"K03628",0,0,0,0,6.29207827345372e-05,0.00044044547914176
"K03629",0,0,0,0,0,0.000251683130938149
"K03630",0.000377524696407223,0,0,0,0,0.000503366261876298
"K03631",0.000125841565469074,0.000125841565469074,0.000251683130938149,0,0,0.000125841565469074
"K03634",0,0,0,0.000188762348203612,0.000188762348203612,0
"K03635",6.29207827345372e-05,0,0,0,0,0
"K03636",0.000125841565469074,0,6.29207827345372e-05,0,0,0
"K03637",6.29207827345372e-05,0,0.000125841565469074,0,0,0
"K03639",0,0,0,0,0,0.000188762348203612
"K03640",0,0,0,0.000251683130938149,0,0
"K03641",0,0,0,6.29207827345372e-05,0.000188762348203612,0
"K03642",0,0,0,0,0.000125841565469074,6.29207827345372e-05
"K03648",0,0,0.000125841565469074,0,0,0
"K03650",0.000314603913672686,0,0.000125841565469074,6.29207827345372e-05,0,0
"K03651",0,0,6.29207827345372e-05,0,0,6.29207827345372e-05
"K03654",0,0.000125841565469074,0,0,0.000251683130938149,0.000314603913672686
"K03655",0.000125841565469074,6.29207827345372e-05,0.000125841565469074,0,0,0
"K03656",0.00044044547914176,0,0,0,0,0
"K03657",0.000692128610079909,0.000314603913672686,0,0.000125841565469074,0,0.000314603913672686
"K03664",0,0,0,0,0,6.29207827345372e-05
"K03665",0,0,0.000377524696407223,0,0,6.29207827345372e-05
"K03667",0,0,0,0.000188762348203612,0,0
"K03670",0,0,0,0.000125841565469074,0.000377524696407223,0
"K03671",0.000125841565469074,0,0,0,6.29207827345372e-05,0.000377524696407223
"K03673",6.29207827345372e-05,6.29207827345372e-05,0,0,0,0
"K03676",6.29207827345372e-05,0.000188762348203612,6.29207827345372e-05,0,6.29207827345372e-05,0
"K03684",0,0,0.000188762348203612,0,0,0
"K03685",0,0,0,0.000125841565469074,0,0.000188762348203612
"K03686",0.00264267287485056,0.0191279179512993,0.00176178191656704,0.0184357893412194,0.00465613792235575,0.00805386019002076
"K03687",0.000125841565469074,6.29207827345372e-05,0,0,0,0.000125841565469074
"K03688",0.000251683130938149,0,0,0,0,0
"K03694",0.000314603913672686,6.29207827345372e-05,0,0,0,0
"K03695",0.000314603913672686,0,6.29207827345372e-05,0.000125841565469074,0.000377524696407223,0.000566287044610835
"K03696",0.000566287044610835,6.29207827345372e-05,6.29207827345372e-05,0,0,0.000251683130938149
"K03699",0.000503366261876298,0,0,6.29207827345372e-05,0,0.000125841565469074
"K03701",6.29207827345372e-05,6.29207827345372e-05,0,0,0,0.000377524696407223
"K03702",0,6.29207827345372e-05,0,0,0.000880890958283521,0.000188762348203612
"K03703",0.000566287044610835,0.00044044547914176,0.00144717800289436,0.000566287044610835,0.000125841565469074,0.000188762348203612
"K03704",6.29207827345372e-05,0,0,0.000251683130938149,0,0
"K03705",6.29207827345372e-05,0,0,0,0,0.000251683130938149
"K03710",0.000125841565469074,0,0,0,0,0.000692128610079909
"K03711",0.000314603913672686,0,0,0,0,0.000314603913672686
"K03716",0,0,0,0,0,6.29207827345372e-05
"K03719",0.000125841565469074,0,6.29207827345372e-05,0,0,6.29207827345372e-05
"K03720",6.29207827345372e-05,0,0,0,0,0
"K03721",0.000251683130938149,0,0,0,6.29207827345372e-05,6.29207827345372e-05
"K03722",0,0,0.000125841565469074,0,0,0
"K03723",0.000188762348203612,0,0,0,0,0.000755049392814447
"K03724",0.000251683130938149,0,0,0,0,0
"K03732",0,0.000188762348203612,0,0,0,0
"K03733",0,0,0,0.000314603913672686,0,0
"K03734",0,6.29207827345372e-05,0,0,6.29207827345372e-05,6.29207827345372e-05
"K03737",0,6.29207827345372e-05,0,0.000125841565469074,0,0.0010067325237526
"K03741",0.000125841565469074,0,0,0,0,0
"K03742",0,0,6.29207827345372e-05,0,0.00106965330648713,0.000125841565469074
"K03744",0.000251683130938149,0,0,0,0,0
"K03749",0,0,0,6.29207827345372e-05,0,0
"K03750",0.00044044547914176,0.000125841565469074,0,0,0,0
"K03752",6.29207827345372e-05,0,0,0,0,0.000314603913672686
"K03767",0,0,0,0,0,6.29207827345372e-05
"K03768",0.00119549487195621,0.00188762348203612,0.00213930661297427,0.00113257408922167,0.000817970175548984,0.00232806896117788
"K03769",0,0,0,0,0,6.29207827345372e-05
"K03770",0.000125841565469074,0.000503366261876298,0,0,0,0.000314603913672686
"K03771",0.000251683130938149,0,0,6.29207827345372e-05,0,6.29207827345372e-05
"K03772",0.000125841565469074,0,0,0,0,0
"K03773",0,0,0,0.00044044547914176,0,0
"K03774",0.000125841565469074,0,0,0,0,0
"K03775",0,0,0,0,6.29207827345372e-05,0
"K03776",0.000692128610079909,0,0,0,0,0
"K03782",0,0.000125841565469074,0,0,6.29207827345372e-05,0
"K03783",0,0,0,0.000188762348203612,0,0
"K03786",0,6.29207827345372e-05,0,0,0,0
"K03787",0,6.29207827345372e-05,0,0,0,0
"K03789",0,0,0,0,0,6.29207827345372e-05
"K03790",0,0,0,0,6.29207827345372e-05,6.29207827345372e-05
"K03793",0,0.000125841565469074,0,0,0,0
"K03796",0,0,0,0,0,0.000125841565469074
"K03797",0.000188762348203612,6.29207827345372e-05,6.29207827345372e-05,0.000377524696407223,0.000566287044610835,0.00044044547914176
"K03798",0.000377524696407223,0,6.29207827345372e-05,0,6.29207827345372e-05,0.00044044547914176
"K03799",6.29207827345372e-05,0,0,0,0,0.000314603913672686
"K03801",0,0.000125841565469074,0,0.000251683130938149,6.29207827345372e-05,6.29207827345372e-05
"K03803",0,6.29207827345372e-05,0,0,0,0
"K03809",0,0,0,0.000188762348203612,0,0
"K03811",0,0,0.000503366261876298,0,0,0
"K03812",0,0.000125841565469074,0,0,0,0
"K03820",0.000251683130938149,0,0,0,0.000188762348203612,0
"K03832",0.000251683130938149,0,0,0.000314603913672686,0,6.29207827345372e-05
"K03833",0.000251683130938149,0,0.000125841565469074,0,0,0
"K03834",0,0,0,0,0,6.29207827345372e-05
"K03839",0,0,0,0,0.000251683130938149,6.29207827345372e-05
"K03841",0.000314603913672686,0,0,0,0,0.000188762348203612
"K03852",0.000188762348203612,0,0,0,0,0
"K03884",0.00748757314540993,0.00629207827345372,0.0110740577612786,0.00572579122884289,0.00440445479141761,0.00534826653243566
"K03885",0,0,0,6.29207827345372e-05,0,0
"K03925",0,0.000125841565469074,0,0,6.29207827345372e-05,0.000125841565469074
"K03926",0,0,0,0,0,0.000125841565469074
"K03941",0,0,6.29207827345372e-05,0,0,0
"K03969",0,0,0,0,0,0.000880890958283521
"K03975",6.29207827345372e-05,0,0,6.29207827345372e-05,0,0
"K03976",0,0,0,0,6.29207827345372e-05,0
"K03977",0,6.29207827345372e-05,0,0,0,0.000125841565469074
"K03978",0.000125841565469074,0,0,6.29207827345372e-05,0,0.000251683130938149
"K03979",0,0,0.000251683130938149,0,0,0.000188762348203612
"K03980",6.29207827345372e-05,0,0.000188762348203612,0.000251683130938149,0,0.000314603913672686
"K03981",0.000125841565469074,0,0,0,0,0
"K04031",0,0,0,6.29207827345372e-05,0,0
"K04040",0,6.29207827345372e-05,0,0,0,0
"K04043",0.000188762348203612,6.29207827345372e-05,0.000377524696407223,0,0.00132133643742528,0
"K04044",0,0,0,0,0.000314603913672686,0
"K04047",0,0,0.000251683130938149,0.000251683130938149,0,0
"K04056",0.000125841565469074,0,0,0,0.000125841565469074,0
"K04061",0,0,0,0,0,0.000125841565469074
"K04063",0,0.000125841565469074,0,0,0,0
"K04066",0,0,0,0,0,0.000251683130938149
"K04068",0,0,0.000125841565469074,0,0,0
"K04069",6.29207827345372e-05,0.000188762348203612,0,0.000188762348203612,0,0
"K04072",0.000251683130938149,0,0,0,0,0
"K04075",0,0,0.000125841565469074,0,0,0.000125841565469074
"K04077",0.000377524696407223,0.000125841565469074,0.000314603913672686,0.000188762348203612,0.000125841565469074,0.000692128610079909
"K04078",0,0,0.000314603913672686,0,0,0
"K04079",0.000125841565469074,0.000377524696407223,0,0,6.29207827345372e-05,0.000251683130938149
"K04080",0,0,0,0,0,6.29207827345372e-05
"K04083",0,0,6.29207827345372e-05,6.29207827345372e-05,0,0
"K04084",0.000692128610079909,0.000125841565469074,0.000503366261876298,0.000125841565469074,0,0.000377524696407223
"K04085",6.29207827345372e-05,0.000125841565469074,0.000377524696407223,0,0,0
"K04088",0.000125841565469074,0,0,0,0,0
"K04090",0,0.000125841565469074,0,0,6.29207827345372e-05,0
"K04091",0,0,6.29207827345372e-05,0,0,0
"K04093",0,0,0.000188762348203612,0,0,0
"K04095",6.29207827345372e-05,0,0,0,0,0
"K04096",0.000188762348203612,0,0,0,0,0
"K04103",0,0,0,0,0,6.29207827345372e-05
"K04371",0.000125841565469074,0,0,0,0,0
"K04485",0.000188762348203612,0,0,0,0,0.00044044547914176
"K04487",0.00044044547914176,0,0.000503366261876298,0.000566287044610835,0.000188762348203612,0.000629207827345372
"K04518",0,0.000377524696407223,0,6.29207827345372e-05,0,0
"K04558",0,0,0,0,0,0.000188762348203612
"K04562",0.000755049392814447,0,0,0,0,6.29207827345372e-05
"K04564",0,0,0,0,0,0.000251683130938149
"K04565",0.0016988611338325,0.00176178191656704,0.00151009878562889,0.00201346504750519,0.00106965330648713,0.00251683130938149
"K04567",0.000251683130938149,0,0,0,0.000188762348203612,0
"K04568",0,0,0.000125841565469074,0,0,0
"K04651",0,0,0,0,0,0.000125841565469074
"K04652",0,0,0,0,0,0.000125841565469074
"K04653",0.00044044547914176,0,0,0,0,0
"K04656",0,0,0,6.29207827345372e-05,0.000125841565469074,0.000755049392814447
"K04720",0,0,0,0,0,0.000251683130938149
"K04744",0.000251683130938149,0,0,0.000125841565469074,0,0
"K04749",0,0,0.000125841565469074,0,0,6.29207827345372e-05
"K04751",0.000251683130938149,0,0,6.29207827345372e-05,0,0.000251683130938149
"K04752",0,0,0,0,0,6.29207827345372e-05
"K04754",0,0,0,0,0,0.000503366261876298
"K04755",0,0.000125841565469074,0,0,0,0
"K04758",0,0,0,6.29207827345372e-05,0,0
"K04759",0.000314603913672686,6.29207827345372e-05,0.000377524696407223,6.29207827345372e-05,0,0.000251683130938149
"K04761",0,0,0,0,6.29207827345372e-05,0
"K04763",0.000251683130938149,0,0.000377524696407223,0,0,0.000125841565469074
"K04764",0,0,6.29207827345372e-05,0,0,0.000125841565469074
"K04767",6.29207827345372e-05,0,0,0,0,0
"K04770",0,0,0.000377524696407223,6.29207827345372e-05,0,0
"K04771",6.29207827345372e-05,0.000125841565469074,0,0.000188762348203612,0,0
"K04773",0.000125841565469074,0,0.000188762348203612,6.29207827345372e-05,0.000125841565469074,0
"K04775",0,0,0,6.29207827345372e-05,0,0
"K04780",6.29207827345372e-05,0,0,0,0,0
"K04784",0,0,0,0.000125841565469074,0.000188762348203612,0
"K04870",0,0,0,6.29207827345372e-05,0,0
"K05020",0,6.29207827345372e-05,0,0,0,0
"K05039",0.000125841565469074,0.000817970175548984,6.29207827345372e-05,0.000125841565469074,0,0.00044044547914176
"K05051",0,0.000251683130938149,0,0.000188762348203612,6.29207827345372e-05,0
"K05163",0,0.00138425722015982,0.000755049392814447,0.00257975209211603,0.00106965330648713,0.000251683130938149
"K05245",0,0,0,0,0,0.000503366261876298
"K05289",0.000251683130938149,0,0.000125841565469074,6.29207827345372e-05,6.29207827345372e-05,0.000188762348203612
"K05306",0,0,0,0,0,6.29207827345372e-05
"K05340",0,0,0,0,0,0.000125841565469074
"K05365",0.000188762348203612,0,0.000251683130938149,0,0,0
"K05366",0.000125841565469074,6.29207827345372e-05,6.29207827345372e-05,0.000125841565469074,0.000188762348203612,0.000503366261876298
"K05372",6.29207827345372e-05,0,0,0,0,0
"K05373",6.29207827345372e-05,0,0,0,0,0.000125841565469074
"K05515",0.000629207827345372,0.000125841565469074,0,0.000251683130938149,6.29207827345372e-05,0
"K05522",0.00044044547914176,0,0,0,0,0
"K05524",0,0,0.000125841565469074,0,0,0
"K05526",0,0,0,0,0.000377524696407223,0
"K05540",0,0,0,0,0,0.000314603913672686
"K05541",0,0,0,0,0,0.000125841565469074
"K05548",6.29207827345372e-05,0,0,0,0.000251683130938149,0
"K05566",6.29207827345372e-05,0,0,0,0,6.29207827345372e-05
"K05568",6.29207827345372e-05,0.000188762348203612,0,0,0,0.000125841565469074
"K05570",0,0,0,0,0,0.000125841565469074
"K05571",0,6.29207827345372e-05,0,0,0,6.29207827345372e-05
"K05591",0,0,0.000251683130938149,0,0,0
"K05592",0.000125841565469074,0,0.000125841565469074,0.00044044547914176,6.29207827345372e-05,0
"K05595",0,0.000188762348203612,0.000125841565469074,0.000125841565469074,0,0.000251683130938149
"K05601",0.000188762348203612,0,0,0.000188762348203612,0,0.000188762348203612
"K05658",0,0,0,0,6.29207827345372e-05,6.29207827345372e-05
"K05666",0,0.000125841565469074,0,6.29207827345372e-05,0,0
"K05764",0,6.29207827345372e-05,0.000125841565469074,0,0.000188762348203612,6.29207827345372e-05
"K05772",0,0,0,0.000314603913672686,0,0
"K05776",0,0,0,0,0,6.29207827345372e-05
"K05778",0.000377524696407223,0,0.000251683130938149,6.29207827345372e-05,0,0
"K05780",0.000125841565469074,0,0,0,0,0
"K05781",0.000188762348203612,0,0,0,0,0.000125841565469074
"K05785",0,6.29207827345372e-05,0,0,0,0
"K05801",0.000314603913672686,0,0,0,0,0.000125841565469074
"K05802",0.000251683130938149,0,0,0,0,0
"K05807",0,0,0,0,0,0.000125841565469074
"K05810",0,0,0,0.000125841565469074,0,0.000188762348203612
"K05816",0,0.000125841565469074,0,0,0,0
"K05820",0,0,0,6.29207827345372e-05,0,0.000188762348203612
"K05825",0.000629207827345372,0,0,0,0,6.29207827345372e-05
"K05834",0,0,0,0.000377524696407223,0.000314603913672686,0
"K05835",0,0,0,0,0,0.000251683130938149
"K05838",0,0,0,0,0,0.000251683130938149
"K05844",0.000188762348203612,0,0,0.000188762348203612,0,0.000125841565469074
"K05847",0,0,0.000125841565469074,0,0,0
