"KO","logFC","logCPM","F","PValue","FDR","direction","paths"
"K02237",-0.233829353702356,6.00590885651024,0.254936157770513,0.615046920005915,0.695085205116849,"Not significant","Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system"
"K06997",-0.235824017240705,6.16244470219436,0.254478635249978,0.615363861604974,0.695085205116849,"Not significant","Not Included in Pathway or Brite; Unclassified: metabolism; Amino acid metabolism"
"K00525",0.188517551558521,8.52741506588373,0.25234105559722,0.616849399251096,0.696496237391947,"Not significant","Metabolism; Nucleotide metabolism; Purine metabolism | Metabolism; Nucleotide metabolism; Pyrimidine metabolism | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins"
"K07070",-0.294184529505593,5.1832668236236,0.251901243827317,0.617156030714965,0.696575573541556,"Not significant","Not Included in Pathway or Brite; Poorly characterized; Function unknown"
"K18320",0.333385021697106,4.66702910193995,0.250059218041705,0.618443928508891,0.697761966813056,"Not significant","Not Included in Pathway or Brite; Unclassified: genetic information processing; Replication and repair"
"K00265",-0.167652935816937,8.41730893963445,0.249281958988647,0.618989151233469,0.697842780675223,"Not significant","""Metabolism; Energy metabolism; Nitrogen metabolism | Metabolism; Amino acid metabolism; Alanine, aspartate and glutamate metabolism | Brite Hierarchies; Protein families: metabolism; Peptidases"""
"K01903",-0.210591258014156,6.74944298171389,0.249482071265307,0.618848677172083,0.697842780675223,"Not significant","Metabolism; Carbohydrate metabolism; Citrate cycle (TCA cycle) | Metabolism; Carbohydrate metabolism; Propanoate metabolism | Metabolism; Carbohydrate metabolism; C5-Branched dibasic acid metabolism | Metabolism; Energy metabolism; Carbon fixation pathways in prokaryotes"
"K03815",-1.25933561590453,4.7183170889459,3.44106566267671,0.619861125411133,0.698558599077097,"Not significant","Metabolism; Nucleotide metabolism; Purine metabolism"
"K01878",0.209812536328505,6.60427445070299,0.247569881510745,0.620193882820668,0.69866642686258,"Not significant","Genetic Information Processing; Translation; Aminoacyl-tRNA biosynthesis | Brite Hierarchies; Protein families: metabolism; Amino acid related enzymes | Brite Hierarchies; Protein families: genetic information processing; Transfer RNA biogenesis"
"K02835",-0.223524807309718,6.64273773160151,0.245743952907877,0.621484479165542,0.699852793313279,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Translation factors"
"K01609",-0.21891118505068,6.19393465715127,0.244313511153844,0.62249972588853,0.700728301067035,"Not significant","""Metabolism; Amino acid metabolism; Phenylalanine, tyrosine and tryptophan biosynthesis"""
"K06168",-0.203236657935236,6.90279451702436,0.243813318423722,0.622855608788241,0.700861198586845,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Transfer RNA biogenesis"
"K11583",-0.347344488486536,11.191018867593,0.241243273079218,0.624691381790191,0.702658588601409,"Not significant","Genetic Information Processing; Translation; mRNA surveillance pathway | Environmental Information Processing; Signal transduction; Sphingolipid signaling pathway | Environmental Information Processing; Signal transduction; PI3K-Akt signaling pathway | Environmental Information Processing; Signal transduction; AMPK signaling pathway | Organismal Systems; Circulatory system; Adrenergic signaling in cardiomyocytes | Organismal Systems; Nervous system; Dopaminergic synapse | Human Diseases; Infectious diseases: Viral; Human papillomavirus infection | Brite Hierarchies; Protein families: metabolism; Protein phosphatases and associated proteins | Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins"
"K01843",-0.398605438616761,4.69893296553872,0.240137509622161,0.62548496736183,0.703014568579448,"Not significant","Metabolism; Amino acid metabolism; Lysine degradation"
"K14059",-0.416401948313911,3.96708332075501,0.240155873326601,0.625471769554939,0.703014568579448,"Not significant","Not Included in Pathway or Brite; Unclassified: genetic information processing; Replication and repair"
"K11754",-0.203142549793598,6.58413842155629,0.23794203856462,0.627067368063494,0.704524412383956,"Not significant","Metabolism; Metabolism of cofactors and vitamins; Folate biosynthesis"
"K00249",0.172366743457068,8.07277556343812,0.236597502108703,0.6280409275118,0.705349319122436,"Not significant","""Metabolism; Carbohydrate metabolism; Propanoate metabolism | Metabolism; Lipid metabolism; Fatty acid degradation | Metabolism; Amino acid metabolism; Valine, leucine and isoleucine degradation | Metabolism; Metabolism of other amino acids; beta-Alanine metabolism | Organismal Systems; Endocrine system; PPAR signaling pathway"""
"K03980",0.200316923098445,6.79652695276191,0.23340812756644,0.630364090059745,0.70768875177374,"Not significant","Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K02667",-0.22590946655392,5.66954578867276,0.231459249750062,0.631793336807867,0.709023215374252,"Not significant","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins"
"K03474",-0.370201288957917,4.53160195962263,0.22805855653404,0.634305178857284,0.710977583061234,"Not significant","Metabolism; Metabolism of cofactors and vitamins; Vitamin B6 metabolism"
"K03935",0.424236420473128,5.34923552722225,0.228174845746624,0.634218905127873,0.710977583061234,"Not significant","Metabolism; Energy metabolism; Oxidative phosphorylation | Organismal Systems; Nervous system; Retrograde endocannabinoid signaling | Organismal Systems; Environmental adaptation; Thermogenesis | Human Diseases; Neurodegenerative diseases; Alzheimer disease | Human Diseases; Neurodegenerative diseases; Parkinson disease | Human Diseases; Neurodegenerative diseases; Huntington disease | Human Diseases; Endocrine and metabolic diseases; Non-alcoholic fatty liver disease (NAFLD)"
"K12058",0.286955799791313,5.61555104281752,0.227796297963696,0.634499845080097,0.710977583061234,"Not significant","Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system"
"K12371",-0.240420830314599,5.878841776625,0.227836597898902,0.634469922755256,0.710977583061234,"Not significant","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K01638",-0.206724397739504,7.09999823661851,0.223988607709857,0.637341823091181,0.713627630041745,"Not significant","Metabolism; Carbohydrate metabolism; Pyruvate metabolism | Metabolism; Carbohydrate metabolism; Glyoxylate and dicarboxylate metabolism"
"K13895",0.205526030524505,6.24720206540722,0.223978852276663,0.637349142270062,0.713627630041745,"Not significant","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K01000",0.209437830042208,6.55567712492958,0.222607820944443,0.638379731363332,0.714510090515662,"Not significant","Metabolism; Glycan biosynthesis and metabolism; Peptidoglycan biosynthesis | Human Diseases; Drug resistance: Antimicrobial; Vancomycin resistance | Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins"
"K07496",-0.258269547560949,8.10903566029546,0.220249476040352,0.640161603768374,0.71623243975148,"Not significant","Not Included in Pathway or Brite; Unclassified: genetic information processing; Replication and repair"
"K02337",0.158806689070318,8.25662374665736,0.219206950424824,0.640953013708552,0.716573797951101,"Not significant","Genetic Information Processing; Replication and repair; DNA replication | Genetic Information Processing; Replication and repair; Mismatch repair | Genetic Information Processing; Replication and repair; Homologous recombination | Brite Hierarchies; Protein families: genetic information processing; DNA replication proteins | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins"
"K07043",-0.358999109729658,4.52909055278595,0.219349275718034,0.640844835324794,0.716573797951101,"Not significant","Not Included in Pathway or Brite; Poorly characterized; Function unknown"
"K01711",-0.221839643884402,5.98548351938588,0.218186049501661,0.641730238456984,0.716627136314033,"Not significant","Metabolism; Carbohydrate metabolism; Fructose and mannose metabolism | Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism"
"K06173",0.222221172735501,6.28741756405979,0.218716013003756,0.641326494125869,0.716627136314033,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Transfer RNA biogenesis"
"K22391",-0.359715261212708,4.46384071406907,0.218452116582657,0.641527464726477,0.716627136314033,"Not significant","Metabolism; Metabolism of cofactors and vitamins; Folate biosynthesis"
"K18785",-0.3917469670057,4.74808924034833,0.216421268136229,0.643079038305407,0.717861335562891,"Not significant","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers"
"K01206",0.35712920102581,5.36114281084384,0.215917959180819,0.643464938700566,0.718020134172877,"Not significant","Metabolism; Glycan biosynthesis and metabolism; Other glycan degradation | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome"
"K12062",0.338227706653208,4.46312106434586,0.21450896447948,0.644548174073338,0.718956649884227,"Not significant","Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system"
"K02897",-0.220133699196537,6.03738697570251,0.213554722340667,0.645284256397643,0.719505374046104,"Not significant","Genetic Information Processing; Translation; Ribosome | Brite Hierarchies; Protein families: genetic information processing; Ribosome"
"K00275",0.225521148556926,6.1182650592637,0.213031068473916,0.645689041921633,0.719535889980209,"Not significant","Metabolism; Metabolism of cofactors and vitamins; Vitamin B6 metabolism"
"K05834",-0.203327648654623,6.98004857278687,0.212887738094595,0.645799941974094,0.719535889980209,"Not significant","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K07023",0.360458834784451,4.65496780148516,0.211539129156536,0.646845638720019,0.720428608204042,"Not significant","Not Included in Pathway or Brite; Poorly characterized; General function prediction only"
"K02065",0.172002200194517,7.20401098069707,0.210081575827758,0.647980368660024,0.721419775761651,"Not significant","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K01710",-0.204054871741274,6.65975477550174,0.208518797269317,0.649202331599479,0.72220821509093,"Not significant","Metabolism; Metabolism of terpenoids and polyketides; Polyketide sugar unit biosynthesis | Metabolism; Metabolism of terpenoids and polyketides; Biosynthesis of vancomycin group antibiotics | Metabolism; Biosynthesis of other secondary metabolites; Streptomycin biosynthesis | Metabolism; Biosynthesis of other secondary metabolites; Acarbose and validamycin biosynthesis"
"K02950",-0.214418087968329,6.35850607413829,0.207924078766398,0.649668808349527,0.72220821509093,"Not significant","Genetic Information Processing; Translation; Ribosome | Brite Hierarchies; Protein families: genetic information processing; Ribosome"
"K06584",-1.57085763706156,4.12377688337174,3.66944090188307,0.649628153105705,0.72220821509093,"Not significant","Environmental Information Processing; Signal transduction; PI3K-Akt signaling pathway | Environmental Information Processing; Signaling molecules and interaction; ECM-receptor interaction | Environmental Information Processing; Signaling molecules and interaction; Cell adhesion molecules (CAMs) | Cellular Processes; Cellular community - eukaryotes; Focal adhesion | Cellular Processes; Cell motility; Regulation of actin cytoskeleton | Human Diseases; Cardiovascular diseases; Hypertrophic cardiomyopathy (HCM) | Human Diseases; Cardiovascular diseases; Arrhythmogenic right ventricular cardiomyopathy (ARVC) | Human Diseases; Cardiovascular diseases; Dilated cardiomyopathy (DCM) | Human Diseases; Infectious diseases: Viral; Human papillomavirus infection | Brite Hierarchies; Protein families: signaling and cellular processes; Cell adhesion molecules"
"K11209",-0.192836556050045,6.34769464701779,0.208666569203149,0.649086549307628,0.72220821509093,"Not significant","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers"
"K09690",0.232592918258405,5.69133237951655,0.206913816315948,0.65046307722057,0.722818510018484,"Not significant","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K00864",-0.194711668006412,6.78143116020902,0.206186122209439,0.651036644370553,0.723183185435364,"Not significant","Metabolism; Lipid metabolism; Glycerolipid metabolism | Organismal Systems; Endocrine system; PPAR signaling pathway | Organismal Systems; Environmental adaptation; Plant-pathogen interaction | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome"
"K02584",0.338256505308969,5.13835116968819,0.205664415769538,0.651448605550848,0.723368138869009,"Not significant","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: genetic information processing; Transcription factors"
"K10481",-0.246768175364405,7.64145731093957,0.197301241581658,0.658140334404854,0.730523376832807,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Ubiquitin system"
"K00891",-0.205784128751465,6.23365903239198,0.193211126417409,0.661475099618895,0.73394846331961,"Not significant","""Metabolism; Amino acid metabolism; Phenylalanine, tyrosine and tryptophan biosynthesis"""
"K02170",-0.200290789366591,6.01362018073104,0.190985643625995,0.663307340474273,0.734874711420181,"Not significant","Metabolism; Metabolism of cofactors and vitamins; Biotin metabolism"
"K03750",0.19939254943006,6.75549013109572,0.191197706055552,0.663132201889649,0.734874711420181,"Not significant","Metabolism; Metabolism of cofactors and vitamins; Folate biosynthesis"
"K15176",0.347823781269106,4.43339746087021,0.191207703332478,0.663123948177584,0.734874711420181,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Transcription machinery"
"K17865",-0.225847284178105,5.52196122746082,0.191388536070237,0.662974697815157,0.734874711420181,"Not significant","Metabolism; Carbohydrate metabolism; Glyoxylate and dicarboxylate metabolism | Metabolism; Carbohydrate metabolism; Butanoate metabolism"
"K07741",0.340161025058713,5.58632701010895,0.190470380012888,0.663733371375766,0.735070366570606,"Not significant","Not Included in Pathway or Brite; Unclassified: genetic information processing; Transcription"
"K01929",-0.192984501304246,6.70306942384197,0.189871847535088,0.664229114314873,0.735079613825753,"Not significant","Metabolism; Amino acid metabolism; Lysine biosynthesis | Metabolism; Glycan biosynthesis and metabolism; Peptidoglycan biosynthesis | Human Diseases; Drug resistance: Antimicrobial; Vancomycin resistance | Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins"
"K03558",-0.209623911426209,5.73303309556925,0.189858008636011,0.664240587586692,0.735079613825753,"Not significant","Not Included in Pathway or Brite; Poorly characterized; General function prediction only"
"K01759",-0.215998985425626,5.40772421619995,0.187598400201957,0.666120659734984,0.736383428985674,"Not significant","Metabolism; Carbohydrate metabolism; Pyruvate metabolism"
"K03569",0.193199130751052,6.57773191339053,0.187541253572151,0.666168381973467,0.736383428985674,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins | Brite Hierarchies; Protein families: signaling and cellular processes; Cytoskeleton proteins | Brite Hierarchies; Protein families: signaling and cellular processes; Prokaryotic defense system"
"K07266",0.332826085894429,4.67041887850347,0.187857010690405,0.665904806277703,0.736383428985674,"Not significant","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Structural proteins"
"K16868",0.212680286590974,4.00748641377724,0.187108572120372,0.666529988281639,0.73639326383183,"Not significant","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers"
"K18649",0.284703806114142,4.98300909619543,0.186932790382751,0.666677036953961,0.73639326383183,"Not significant","Metabolism; Carbohydrate metabolism; Ascorbate and aldarate metabolism | Metabolism; Carbohydrate metabolism; Inositol phosphate metabolism | Metabolism; Amino acid metabolism; Histidine metabolism | Environmental Information Processing; Signal transduction; Phosphatidylinositol signaling system"
"K18682",0.32245348308405,5.24184258555433,0.182680265341611,0.670259769291575,0.740073263432848,"Not significant","""Genetic Information Processing; Folding, sorting and degradation; RNA degradation | Brite Hierarchies; Protein families: genetic information processing; Messenger RNA biogenesis"""
"K16089",0.308479679594549,6.61615285203595,0.181840151761478,0.670973392692772,0.740583740923445,"Not significant","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K01201",-0.296852546414735,5.16155496590053,0.180322072542049,0.672267869712019,0.741734710610753,"Not significant","Metabolism; Lipid metabolism; Sphingolipid metabolism | Metabolism; Glycan biosynthesis and metabolism; Other glycan degradation | Cellular Processes; Transport and catabolism; Lysosome"
"K00600",-0.171915535263641,6.80191025819206,0.178043519852121,0.674222953413229,0.743613414561672,"Not significant","""Metabolism; Carbohydrate metabolism; Glyoxylate and dicarboxylate metabolism | Metabolism; Energy metabolism; Methane metabolism | Metabolism; Amino acid metabolism; Glycine, serine and threonine metabolism | Metabolism; Metabolism of other amino acids; Cyanoamino acid metabolism | Metabolism; Metabolism of cofactors and vitamins; One carbon pool by folate | Human Diseases; Drug resistance: Antineoplastic; Antifolate resistance"""
"K00703",-0.167762052344917,6.84637008329173,0.175802373108334,0.67616039453108,0.744956695969256,"Not significant","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism | Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Escherichia coli | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases"
"K02355",-0.15549531535342,9.05310651636634,0.175757608798608,0.676199240487872,0.744956695969256,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Translation factors | Brite Hierarchies; Protein families: genetic information processing; Mitochondrial biogenesis"
"K03550",-0.193303329146871,6.88933514396006,0.176316294416482,0.67571483619048,0.744956695969256,"Not significant","Genetic Information Processing; Replication and repair; Homologous recombination | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins"
"K03227",-0.247737541811231,5.13051005805977,0.170692130652231,0.680633159566811,0.749561256070027,"Not significant","Environmental Information Processing; Membrane transport; Bacterial secretion system | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system"
"K00031",0.137122070652386,7.64192795797025,0.168969900348167,0.682158224869641,0.750943496542295,"Not significant","Metabolism; Carbohydrate metabolism; Citrate cycle (TCA cycle) | Metabolism; Energy metabolism; Carbon fixation pathways in prokaryotes | Metabolism; Metabolism of other amino acids; Glutathione metabolism | Cellular Processes; Transport and catabolism; Peroxisome"
"K01963",-0.197345813111561,6.22004994014085,0.168700141305052,0.68239792458102,0.750943496542295,"Not significant","Metabolism; Carbohydrate metabolism; Pyruvate metabolism | Metabolism; Carbohydrate metabolism; Propanoate metabolism | Metabolism; Energy metabolism; Carbon fixation pathways in prokaryotes | Metabolism; Lipid metabolism; Fatty acid biosynthesis"
"K01952",0.158247607931158,8.27267265914559,0.16769109893874,0.683296523020428,0.751509347008786,"Not significant","Metabolism; Nucleotide metabolism; Purine metabolism"
"K07798",0.298585448239467,5.38837684625471,0.167264758001047,0.683677149416544,0.751509347008786,"Not significant","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K13598",0.294743607534716,5.70563014577602,0.167473372360242,0.683490833019778,0.751509347008786,"Not significant","Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system"
"K03771",0.175708833655977,6.85284614517731,0.166536394966685,0.684328727600998,0.751945100760679,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Chaperones and folding catalysts"
"K01029",0.278774685893734,4.19469656850887,0.163913078832002,0.686689379720654,0.754104899668018,"Not significant","""Metabolism; Carbohydrate metabolism; Butanoate metabolism | Metabolism; Lipid metabolism; Synthesis and degradation of ketone bodies | Metabolism; Amino acid metabolism; Valine, leucine and isoleucine degradation"""
"K02474",0.21346579833913,5.86664767878126,0.163784011096841,0.686806091180509,0.754104899668018,"Not significant","Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism | Brite Hierarchies; Protein families: metabolism; Lipopolysaccharide biosynthesis proteins"
"K00652",-0.177955267390633,6.75267210559274,0.162677830618799,0.687808576733218,0.754633422701319,"Not significant","Metabolism; Metabolism of cofactors and vitamins; Biotin metabolism | Brite Hierarchies; Protein families: metabolism; Amino acid related enzymes"
"K02653",-0.182341029504738,6.54703892096002,0.162575295531382,0.687901700827822,0.754633422701319,"Not significant","Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins"
"K07113",-0.222980558035156,5.42551634318579,0.162405868663654,0.688055652120273,0.754633422701319,"Not significant","Not Included in Pathway or Brite; Poorly characterized; General function prediction only"
"K02003",0.183450868108993,7.86790744101713,0.161302290452774,0.689060723334366,0.755454595113979,"Not significant","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K14554",-0.264975849965748,4.46125570377107,0.159332060281792,0.690865075849146,0.757151126265316,"Not significant","Genetic Information Processing; Translation; Ribosome biogenesis in eukaryotes | Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis"
"K03667",0.144656217309826,6.96262484554647,0.155992713832913,0.693953088515932,0.760252695857417,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Chaperones and folding catalysts"
"K00992",0.186634529127831,6.03911711011105,0.15348588232776,0.696296482215062,0.762536504306127,"Not significant","Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism"
"K12064",1.90936773295126,4.83598754946937,8.5704881252419,0.697984753881622,0.764101437477393,"Not significant","Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system"
"K03089",0.169434301978211,6.52420328932174,0.151088384584834,0.698558442930776,0.764445499932045,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Transcription machinery"
"K02523",-0.159076710296304,6.61057005887253,0.149259856107317,0.700297544552476,0.766064166219802,"Not significant","Metabolism; Metabolism of terpenoids and polyketides; Terpenoid backbone biosynthesis | Brite Hierarchies; Protein families: metabolism; Prenyltransferases"
"K00975",0.159264287272269,6.355547177703,0.148625167604542,0.700904058052592,0.766443138805562,"Not significant","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism | Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism | Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Escherichia coli"
"K19694",0.301449641669072,4.66258847909974,0.147825683886475,0.701670174921729,0.766996292839145,"Not significant","Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system"
"K00912",0.169691615800364,6.44166255297283,0.147486315165283,0.701996099911093,0.767068040948458,"Not significant","Metabolism; Glycan biosynthesis and metabolism; Lipopolysaccharide biosynthesis | Brite Hierarchies; Protein families: metabolism; Lipopolysaccharide biosynthesis proteins"
"K17686",-0.163390926905988,7.25631603950848,0.146736265842058,0.7027179684326,0.767572221264222,"Not significant","Environmental Information Processing; Signal transduction; MAPK signaling pathway - plant | Human Diseases; Drug resistance: Antineoplastic; Platinum drug resistance"
"K04870",-0.289073762632519,8.28128315641207,0.146149327074447,0.703284333778511,0.767621826535285,"Not significant","Environmental Information Processing; Signal transduction; MAPK signaling pathway | Organismal Systems; Endocrine system; Oxytocin signaling pathway | Organismal Systems; Circulatory system; Cardiac muscle contraction | Organismal Systems; Circulatory system; Adrenergic signaling in cardiomyocytes | Human Diseases; Cardiovascular diseases; Hypertrophic cardiomyopathy (HCM) | Human Diseases; Cardiovascular diseases; Arrhythmogenic right ventricular cardiomyopathy (ARVC) | Human Diseases; Cardiovascular diseases; Dilated cardiomyopathy (DCM) | Brite Hierarchies; Protein families: signaling and cellular processes; Ion channels"
"K05808",0.191167132966534,5.52340046172571,0.146318250366955,0.703121198001416,0.767621826535285,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis"
"K00344",0.173644808664705,6.95940582430775,0.144876166327352,0.704517369563614,0.768398478202802,"Not significant","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers"
"K01647",0.148063395102844,6.85698241448591,0.144948123740651,0.704447514673517,0.768398478202802,"Not significant","Metabolism; Carbohydrate metabolism; Citrate cycle (TCA cycle) | Metabolism; Carbohydrate metabolism; Glyoxylate and dicarboxylate metabolism"
"K00691",0.300945313404994,5.09759933438066,0.143675769834058,0.705685636473287,0.769387928481974,"Not significant","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism"
"K03778",-0.319216019836327,4.82462094793524,0.143068792943877,0.706278495630736,0.769749529076841,"Not significant","Metabolism; Carbohydrate metabolism; Pyruvate metabolism"
"K06041",-0.170891652271828,6.55036029758046,0.142763867630135,0.706576871997509,0.769790033928525,"Not significant","Metabolism; Glycan biosynthesis and metabolism; Lipopolysaccharide biosynthesis | Brite Hierarchies; Protein families: metabolism; Lipopolysaccharide biosynthesis proteins"
"K03655",0.140244229695131,7.66687270702007,0.142462562876736,0.706872063947788,0.76982704081823,"Not significant","Genetic Information Processing; Replication and repair; Homologous recombination | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins"
"K00940",-0.166070332799273,7.02692808826811,0.140257339003216,0.709043497859049,0.771621561370242,"Not significant","Metabolism; Nucleotide metabolism; Purine metabolism | Metabolism; Nucleotide metabolism; Pyrimidine metabolism | Metabolism; Xenobiotics biodegradation and metabolism; Drug metabolism - other enzymes | Environmental Information Processing; Signal transduction; MAPK signaling pathway - plant | Brite Hierarchies; Protein families: genetic information processing; Membrane trafficking"
"K12443",-0.31050052188585,5.47609498676219,0.140288257782911,0.709012918542796,0.771621561370242,"Not significant","Brite Hierarchies; Protein families: metabolism; Lipid biosynthesis proteins"
"K03388",-0.59207521235655,4.05474675973171,0.789105388828397,0.710719204056597,0.773159650924618,"Not significant","Metabolism; Energy metabolism; Methane metabolism"
"K03545",-0.141058120023412,7.13166200962883,0.137826172534462,0.711460121744639,0.773680065971015,"Not significant","Not Included in Pathway or Brite; Unclassified: genetic information processing; Protein processing"
"K00404",0.149640809346815,7.05421469177273,0.136081291458319,0.713209574261827,0.775010551382597,"Not significant","Metabolism; Energy metabolism; Oxidative phosphorylation | Environmental Information Processing; Signal transduction; Two-component system"
"K03666",-0.229735983059644,4.97320834630531,0.136323503404105,0.712965967674461,0.775010551382597,"Not significant","""Genetic Information Processing; Folding, sorting and degradation; RNA degradation | Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Cellular Processes; Cellular community - prokaryotes; Biofilm formation - Vibrio cholerae | Brite Hierarchies; Protein families: genetic information processing; Messenger RNA biogenesis | Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins"""
"K00325",-0.132274369311325,6.86038770763792,0.134774917949344,0.714527740390355,0.775682015306508,"Not significant","Metabolism; Metabolism of cofactors and vitamins; Nicotinate and nicotinamide metabolism"
"K00602",0.146651421839663,7.03350108473366,0.134167072691591,0.715143547875053,0.775682015306508,"Not significant","Metabolism; Nucleotide metabolism; Purine metabolism | Metabolism; Metabolism of cofactors and vitamins; One carbon pool by folate | Human Diseases; Drug resistance: Antineoplastic; Antifolate resistance | Brite Hierarchies; Protein families: signaling and cellular processes; Exosome"
"K01042",-0.17181579538328,6.57757333615014,0.134236923750251,0.715072701358436,0.775682015306508,"Not significant","Metabolism; Metabolism of other amino acids; Selenocompound metabolism | Genetic Information Processing; Translation; Aminoacyl-tRNA biosynthesis"
"K02274",0.129687948356733,7.23889895202667,0.134444082879612,0.714862713002509,0.775682015306508,"Not significant","Metabolism; Energy metabolism; Oxidative phosphorylation"
"K03154",-0.217098197580871,5.24578648683176,0.134338056705902,0.714970164228891,0.775682015306508,"Not significant","""Genetic Information Processing; Folding, sorting and degradation; Sulfur relay system"""
"K00526",-0.166987536789625,6.44882809675923,0.132365124756787,0.716978461382052,0.777354289431022,"Not significant","Metabolism; Nucleotide metabolism; Purine metabolism | Metabolism; Nucleotide metabolism; Pyrimidine metabolism | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins"
